date,horseID,raceID,numberOfRunners,finishingPosition,weight,ageInDays,daysSinceLastRace,nPastRaces,raceClass
20170429,881429,672266,9,2,136,1509,15,17,2
20170429,894185,672266,9,3,120,1525,295,7,2
20170429,902162,672266,9,4,119,1438,72,15,2
20170429,846479,672266,9,5,120,2194,14,24,2
20170429,800158,672266,9,6,115,2636,14,32,2
20170429,901150,672266,9,7,107,1523,27,8,2
20170429,886379,672266,9,8,113,1465,224,12,2
20170429,894099,672266,9,9,112,1476,14,12,2
20170429,1132559,672269,5,1,131,1149,23,2,4
20170429,906319,672269,5,2,131,1122,0,0,4
20170429,1406171,672269,5,3,131,1129,19,1,4
20170429,964922,672269,5,4,126,1150,19,1,4
20170429,906587,672269,5,5,131,1141,0,0,4
20170429,1047713,672272,5,1,126,1174,0,0,5
20170429,1247008,672272,5,2,126,1111,130,2,5
20170429,1441829,672272,5,3,126,1110,0,0,5
20170429,1116699,672272,5,4,126,1101,203,2,5
20170429,1384864,672272,5,5,126,1139,40,1,5
20170429,993745,672271,8,1,132,1102,32,10,5
20170429,1182942,672271,8,2,129,1129,19,4,5
20170429,1256622,672271,8,3,134,1169,71,3,5
20170429,1187843,672271,8,4,127,1115,28,3,5
20170429,964506,672271,8,5,131,1122,33,4,5
20170429,964598,672271,8,6,128,1115,183,3,5
20170429,1048721,672271,8,7,130,1108,77,3,5
20170429,997232,672271,8,8,130,1169,235,6,5
20170429,887026,672268,8,1,130,1479,200,13,4
20170429,997242,672268,8,2,131,1503,106,9,4
20170429,301387,672268,8,3,120,1558,22,5,4
20170429,878681,672268,8,4,122,1505,14,29,4
20170429,899103,672268,8,5,127,1482,194,13,4
20170429,889996,672268,8,6,128,1491,18,19,4
20170429,858686,672268,8,7,117,1862,18,39,4
20170429,891354,672268,8,8,133,1528,26,12,4
20170429,1010858,672275,7,1,126,1466,240,4,4
20170429,878473,672275,7,2,127,1542,193,7,4
20170429,891388,672275,7,3,133,1490,12,26,4
20170429,832512,672275,7,4,130,2207,9,42,4
20170429,898075,672275,7,5,124,1505,18,19,4
20170429,891590,672275,7,6,123,1480,169,15,4
20170429,876994,672275,7,7,130,1494,15,3,4
20170429,1427476,672279,8,1,128,817,11,1,5
20170429,1427485,672279,8,2,128,818,0,0,5
20170429,1441831,672279,8,3,128,731,0,0,5
20170429,1371885,672279,8,4,128,797,22,1,5
20170429,1441830,672279,8,5,128,745,0,0,5
20170429,1314587,672279,8,6,123,771,0,0,5
20170429,1417683,672279,8,7,128,722,10,1,5
20170429,1441822,672279,8,8,128,812,0,0,5
20170429,906519,672274,4,1,133,1160,15,5,3
20170429,923761,672274,4,2,126,1086,28,4,3
20170429,1122687,672274,4,3,133,1134,222,1,3
20170429,1417703,672274,4,4,133,1172,18,1,3
20170429,863919,672273,5,1,128,1880,175,13,1
20170429,876998,672273,5,2,128,1502,204,8,1
20170429,892540,672273,5,3,128,1497,15,17,1
20170429,895081,672273,5,4,128,1457,15,11,1
20170429,818248,672273,5,5,128,2556,204,32,1
20170429,1107088,672278,10,1,133,1096,247,1,5
20170429,1211860,672278,10,2,132,1173,60,4,5
20170429,1041681,672278,10,3,133,1140,14,6,5
20170429,1098242,672278,10,4,132,1103,10,4,5
20170429,964699,672278,10,5,132,1127,220,3,5
20170429,997247,672278,10,6,128,1159,57,6,5
20170429,964888,672278,10,7,126,1114,232,5,5
20170429,1010870,672278,10,8,134,1184,178,5,5
20170429,1007867,672278,10,9,129,1115,245,5,5
20170429,964500,672278,10,10,132,1184,164,4,5
20170429,1056466,672277,12,1,123,1184,9,1,5
20170429,1208903,672277,12,2,123,1112,173,1,5
20170429,1108361,672277,12,3,123,1115,226,2,5
20170429,1406162,672277,12,4,123,1099,0,0,5
20170429,906639,672277,12,5,123,1159,0,0,5
20170429,906281,672277,12,6,123,1141,169,2,5
20170429,1370424,672277,12,7,116,1097,35,2,5
20170429,1201658,672277,12,8,116,1150,17,2,5
20170429,1187842,672277,12,9,123,1143,0,0,5
20170429,1335045,672277,12,10,120,1172,63,2,5
20170429,923732,672277,12,11,123,1147,222,2,5
20170429,878889,672277,12,12,137,1464,407,3,5
20170429,1031922,672276,7,1,113,1490,150,7,5
20170429,883705,672276,7,2,133,1496,2,39,5
20170429,869500,672276,7,3,120,1836,17,28,5
20170429,900782,672276,7,4,125,1475,10,17,5
20170429,895433,672276,7,5,130,1488,16,17,5
20170429,835538,672276,7,6,124,2299,7,23,5
20170429,792474,672276,7,7,127,2921,19,59,5
20170429,1406143,672286,9,1,122,739,18,2,4
20170429,1406141,672286,9,2,124,763,28,1,4
20170429,1384772,672286,9,3,122,772,0,0,4
20170429,1293879,672286,9,4,124,807,14,1,4
20170429,1428796,672286,9,5,116,776,10,1,4
20170429,1293819,672286,9,6,128,758,0,0,4
20170429,1434683,672286,9,7,124,798,0,0,4
20170429,1371792,672286,9,8,124,737,0,0,4
20170429,1441835,672286,9,9,124,753,0,0,4
20170429,864984,672283,13,1,131,1846,14,20,3
20170429,781161,672283,13,2,132,3271,17,40,3
20170429,834714,672283,13,3,124,2553,130,30,3
20170429,835170,672283,13,4,132,2238,154,25,3
20170429,855820,672283,13,5,129,1867,154,23,3
20170429,881335,672283,13,6,131,1492,280,11,3
20170429,835512,672283,13,7,126,2198,185,28,3
20170429,892029,672283,13,8,133,1557,15,15,3
20170429,852615,672283,13,9,136,1881,28,32,3
20170429,759514,672283,13,10,126,3674,9,62,3
20170429,885814,672283,13,11,127,1479,31,8,3
20170429,811504,672283,13,12,129,2611,19,70,3
20170429,784588,672283,13,13,132,3306,197,38,3
20170429,858061,672282,13,1,130,2248,203,22,2
20170429,866106,672282,13,2,123,1885,27,20,2
20170429,783320,672282,13,3,127,2905,217,39,2
20170429,844042,672282,13,4,129,2210,217,22,2
20170429,805253,672282,13,5,124,2601,140,31,2
20170429,846055,672282,13,6,133,2184,224,29,2
20170429,834747,672282,13,7,120,2201,116,31,2
20170429,816698,672282,13,8,127,2578,28,36,2
20170429,863799,672282,13,9,118,1835,27,27,2
20170429,881321,672282,13,10,120,1483,10,15,2
20170429,895486,672282,13,11,122,1496,273,9,2
20170429,891152,672282,13,12,119,1556,10,8,2
20170429,831331,672282,13,13,120,2232,78,37,2
20170429,868505,672280,8,1,128,1880,14,18,2
20170429,865031,672280,8,2,131,1869,14,25,2
20170429,853228,672280,8,3,135,1862,178,30,2
20170429,841916,672280,8,4,133,2202,15,31,2
20170429,950626,672280,8,5,130,1527,14,17,2
20170429,897504,672280,8,6,134,1529,15,7,2
20170429,794696,672280,8,7,125,2989,7,64,2
20170429,846755,672280,8,8,127,2296,7,36,2
20170429,964971,672281,4,1,120,1501,245,11,2
20170429,872142,672281,4,2,129,1897,15,17,2
20170429,837479,672281,4,3,133,2259,16,67,2
20170429,1007886,672281,4,4,124,1552,15,4,2
20170429,906444,672285,8,1,131,1078,9,1,4
20170429,1406169,672285,8,2,131,1114,28,1,4
20170429,906500,672285,8,3,131,1169,18,2,4
20170429,906540,672285,8,4,128,1100,0,0,4
20170429,1201070,672285,8,5,131,1121,19,2,4
20170429,1441836,672285,8,6,131,1128,0,0,4
20170429,1406167,672285,8,7,121,1090,28,1,4
20170429,1056463,672285,8,8,131,1126,19,2,4
20170429,1017321,672284,6,1,131,1168,7,9,4
20170429,989997,672284,6,2,139,1200,287,6,4
20170429,964851,672284,6,3,126,1108,9,8,4
20170429,1021450,672284,6,4,118,1116,14,8,4
20170429,1048220,672284,6,5,129,1123,207,2,4
20170429,964753,672284,6,6,133,1133,17,13,4
20170429,894308,672337,9,1,130,1487,166,8,5
20170429,905864,672337,9,2,131,1504,15,9,5
20170429,850916,672337,9,3,118,1883,10,18,5
20170429,854947,672337,9,4,123,2194,9,30,5
20170429,828139,672337,9,5,132,2253,12,16,5
20170429,844388,672337,9,6,128,2202,4,37,5
20170429,788966,672337,9,7,130,2982,17,37,5
20170429,850794,672337,9,8,125,2583,49,47,5
20170429,749312,672337,9,9,131,3334,51,95,5
20170429,859519,672340,8,1,136,2217,22,28,6
20170429,753194,672340,8,2,128,3366,39,50,6
20170429,840703,672340,8,3,135,2199,80,31,6
20170429,881204,672340,8,4,115,1461,12,16,6
20170429,1030758,672340,8,5,131,1496,12,8,6
20170429,821697,672340,8,6,117,2590,8,39,6
20170429,892568,672340,8,7,117,1542,219,9,6
20170429,875023,672340,8,8,119,1490,29,12,6
20170429,900033,672336,12,1,132,1508,24,10,5
20170429,873194,672336,12,2,130,1855,12,4,5
20170429,764110,672336,12,3,127,3326,58,47,5
20170429,865002,672336,12,4,128,1868,22,20,5
20170429,772776,672336,12,5,114,3345,58,85,5
20170429,889985,672336,12,6,117,1472,310,7,5
20170429,896575,672336,12,7,124,1892,37,11,5
20170429,828027,672336,12,8,132,2260,18,38,5
20170429,750780,672336,12,9,127,4021,63,79,5
20170429,889455,672336,12,10,126,1847,47,17,5
20170429,899750,672336,12,11,131,1503,24,9,5
20170429,899759,672336,12,12,133,1471,194,6,5
20170429,901456,672338,10,1,133,1529,23,6,5
20170429,1187848,672338,10,2,119,1134,185,1,5
20170429,1050848,672338,10,3,119,1178,19,2,5
20170429,875217,672338,10,4,138,1518,7,11,5
20170429,1441837,672338,10,5,116,1121,0,0,5
20170429,1400541,672338,10,6,119,1141,31,1,5
20170429,858972,672338,10,7,132,2570,7,19,5
20170429,906598,672338,10,8,119,1127,0,0,5
20170429,1428797,672338,10,9,119,1178,0,0,5
20170429,1150142,672338,10,10,119,1152,9,2,5
20170429,1013239,672335,6,1,127,1455,301,4,3
20170429,896758,672335,6,2,127,1467,24,10,3
20170429,900110,672335,6,3,132,1465,367,2,3
20170429,903062,672335,6,4,134,1467,21,7,3
20170429,875024,672335,6,5,118,1508,28,15,3
20170429,816742,672335,6,6,121,2971,63,10,3
20170429,979513,672341,11,1,133,1470,9,7,6
20170429,767570,672341,11,2,122,3316,81,57,6
20170429,868834,672341,11,3,132,1851,33,25,6
20170429,805224,672341,11,4,115,2621,13,49,6
20170429,774558,672341,11,5,125,2949,16,141,6
20170429,896022,672341,11,6,133,1496,36,24,6
20170429,765324,672341,11,7,127,3289,38,75,6
20170429,864192,672341,11,8,124,1855,179,23,6
20170429,954858,672341,11,9,122,1495,22,9,6
20170429,869386,672341,11,10,128,1848,38,33,6
20170429,782036,672341,11,11,129,2973,11,50,6
20170429,1164083,672339,8,1,125,1069,192,1,5
20170429,1427480,672339,8,2,125,1138,0,0,5
20170429,895086,672339,8,3,133,1508,320,1,5
20170429,1441821,672339,8,4,125,1152,0,0,5
20170429,1057426,672339,8,5,125,1116,0,0,5
20170429,1252538,672339,8,6,140,1482,112,2,5
20170429,895080,672339,8,7,140,1480,0,0,5
20170429,1347924,672339,8,8,125,1109,31,2,5
20170430,1198369,672292,8,1,127,1158,15,4,5
20170430,1119180,672292,8,2,127,1172,239,1,5
20170430,998361,672292,8,3,122,1123,214,2,5
20170430,964497,672292,8,4,127,1151,12,2,5
20170430,1150135,672292,8,5,122,1121,0,0,5
20170430,1046133,672292,8,6,127,1085,23,1,5
20170430,1426221,672292,8,7,122,1112,0,0,5
20170430,1103435,672292,8,8,122,1076,252,1,5
20170430,1039178,674901,7,1,115,1153,107,6,5
20170430,1025620,674901,7,2,127,1152,18,1,5
20170430,1441849,674901,7,3,122,1097,0,0,5
20170430,1108371,674901,7,4,127,1165,247,1,5
20170430,1108359,674901,7,5,122,1091,225,2,5
20170430,1441850,674901,7,6,127,1083,0,0,5
20170430,1211197,674901,7,7,122,1143,0,0,5
20170430,1384808,672289,10,1,121,774,6,2,3
20170430,1428800,672289,10,2,126,809,11,1,3
20170430,1441840,672289,10,3,123,796,0,0,3
20170430,1416321,672289,10,4,126,751,22,1,3
20170430,1371725,672289,10,5,123,741,0,0,3
20170430,1384749,672289,10,6,123,770,0,0,3
20170430,1384804,672289,10,7,123,769,0,0,3
20170430,1441844,672289,10,8,123,720,0,0,3
20170430,1441838,672289,10,9,123,753,0,0,3
20170430,1434703,672289,10,10,123,763,0,0,3
20170430,1119188,672290,8,1,129,1099,209,2,4
20170430,1037595,672290,8,2,127,1189,171,5,4
20170430,1112033,672290,8,3,123,1163,25,5,4
20170430,1049203,672290,8,4,125,1135,207,4,4
20170430,1156895,672290,8,5,123,1143,28,3,4
20170430,1138150,672290,8,6,120,1133,34,4,4
20170430,1036291,672290,8,7,124,1193,207,5,4
20170430,1022960,672290,8,8,129,1187,198,6,4
20170430,1182958,672291,6,1,128,1138,158,2,5
20170430,906280,672291,6,2,131,1118,0,0,5
20170430,1304618,672291,6,3,131,1127,0,0,5
20170430,1309608,672291,6,4,131,1132,100,1,5
20170430,1441842,672291,6,5,131,1154,0,0,5
20170430,1366731,672291,6,6,126,1153,0,0,5
20170430,993966,672287,8,1,137,1439,15,5,3
20170430,818505,672287,8,2,124,2566,134,49,3
20170430,895579,672287,8,3,129,1508,239,7,3
20170430,429475,672287,8,4,120,1828,172,17,3
20170430,828032,672287,8,5,117,2227,73,44,3
20170430,857033,672287,8,6,136,2267,30,17,3
20170430,892025,672287,8,7,130,1865,317,5,3
20170430,906660,672287,8,8,128,1429,212,5,3
20170430,1013830,672288,7,1,112,1191,30,4,3
20170430,305748,672288,7,2,135,1532,200,8,3
20170430,1016733,672288,7,3,120,1153,81,5,3
20170430,881253,672288,7,4,130,1561,555,4,3
20170430,1054944,672288,7,5,121,1171,183,2,3
20170430,1238127,672288,7,6,114,1162,12,5,3
20170430,896062,672288,7,7,124,1462,10,11,3
20170430,809768,672293,9,1,138,2620,23,41,6
20170430,821705,672293,9,2,131,2996,32,59,6
20170430,657937,672293,9,3,140,4770,18,124,6
20170430,855668,672293,9,4,129,1844,34,27,6
20170430,876962,672293,9,5,133,1471,6,15,6
20170430,835978,672293,9,6,133,2614,94,24,6
20170430,779155,672293,9,7,145,2920,6,68,6
20170430,865956,672293,9,8,136,1904,67,34,6
20170430,885831,672293,9,9,140,1839,45,29,6
20170430,894895,672298,12,1,131,1470,20,16,6
20170430,738773,672298,12,2,130,3723,177,23,6
20170430,863195,672298,12,3,125,1919,60,38,6
20170430,812490,672298,12,4,130,2582,18,70,6
20170430,851044,672298,12,5,120,1863,34,14,6
20170430,896776,672298,12,6,134,1493,12,11,6
20170430,896110,672298,12,7,127,1475,152,14,6
20170430,409676,672298,12,8,120,2250,18,48,6
20170430,866537,672298,12,9,122,1851,85,23,6
20170430,1049193,672298,12,10,121,1480,229,4,6
20170430,1309606,672298,12,11,117,1553,20,4,6
20170430,892556,672298,12,12,126,1505,240,10,6
20170430,1044719,672300,10,1,129,1113,199,2,6
20170430,1431188,672300,10,2,125,1153,9,1,6
20170430,1419108,672300,10,3,118,1059,19,1,6
20170430,1008719,672300,10,4,125,1158,16,2,6
20170430,1052988,672300,10,5,123,1108,0,0,6
20170430,1241191,672300,10,6,127,1110,16,8,6
20170430,996055,672300,10,7,116,1122,300,2,6
20170430,1084842,672300,10,8,123,1159,156,4,6
20170430,1387358,672300,10,9,119,1189,30,2,6
20170430,923947,672300,10,10,123,1130,19,2,6
20170430,1170454,672299,13,1,129,1159,28,3,6
20170430,1142984,672299,13,2,130,1126,197,3,6
20170430,1022966,672299,13,3,128,1135,13,13,6
20170430,1161200,672299,13,4,128,1169,22,4,6
20170430,989991,672299,13,5,132,1086,247,5,6
20170430,1095668,672299,13,6,137,1171,13,5,6
20170430,1102086,672299,13,7,131,1104,24,5,6
20170430,997257,672299,13,8,130,1125,13,11,6
20170430,964728,672299,13,9,123,1139,158,7,6
20170430,1040257,672299,13,10,121,1091,13,6,6
20170430,1083514,672299,13,11,133,1156,196,5,6
20170430,470080,672299,13,12,133,1119,208,7,6
20170430,1086255,672299,13,13,119,1154,18,4,6
20170430,1043713,674902,11,1,121,1146,51,10,6
20170430,1150157,674902,11,2,124,1091,30,4,6
20170430,1022965,674902,11,3,127,1108,13,6,6
20170430,923843,674902,11,4,130,1182,13,5,6
20170430,976875,674902,11,5,131,1196,4,11,6
20170430,1052582,674902,11,6,135,1158,37,3,6
20170430,1053592,674902,11,7,121,1154,32,6,6
20170430,929268,674902,11,8,132,1134,13,8,6
20170430,993735,674902,11,9,134,1162,303,4,6
20170430,998299,674902,11,10,133,1119,58,7,6
20170430,1059062,674902,11,11,114,1099,180,6,6
20170430,886371,672297,15,1,125,1503,19,15,6
20170430,873342,672297,15,2,112,1915,30,28,6
20170430,855471,672297,15,3,133,1903,13,11,6
20170430,868335,672297,15,4,118,1824,37,18,6
20170430,738474,672297,15,5,129,3684,26,124,6
20170430,949994,672297,15,6,132,1478,18,8,6
20170430,716155,672297,15,7,131,4092,43,73,6
20170430,857227,672297,15,8,116,1826,138,30,6
20170430,795461,672297,15,9,120,3017,109,49,6
20170430,889267,672297,15,10,124,1508,188,16,6
20170430,841259,672297,15,11,122,2208,95,24,6
20170430,746678,672297,15,12,125,3642,263,31,6
20170430,881198,672297,15,13,116,1502,13,14,6
20170430,800349,672297,15,14,116,2636,177,10,6
20170430,791765,672297,15,15,128,2938,251,55,6
20170430,802550,672294,10,1,131,2637,173,35,4
20170430,762892,672294,10,2,123,3700,16,61,4
20170430,897697,672294,10,3,125,1512,218,12,4
20170430,858795,672294,10,4,120,1857,15,25,4
20170430,855560,672294,10,5,128,1876,13,19,4
20170430,886949,672294,10,6,122,1508,198,12,4
20170430,802528,672294,10,7,127,2587,166,29,4
20170430,858682,672294,10,8,127,1885,206,16,4
20170430,813252,672294,10,9,133,2586,13,48,4
20170430,886966,672294,10,10,123,1543,379,1,4
20170430,906560,672296,14,1,131,1158,0,0,5
20170430,1170446,672296,14,2,131,1144,198,1,5
20170430,964937,672296,14,3,126,1103,18,1,5
20170430,1406201,672296,14,4,131,1111,28,1,5
20170430,1258545,672296,14,5,128,1155,136,1,5
20170430,1394137,672296,14,6,131,1128,13,2,5
20170430,1161246,672296,14,7,131,1114,180,2,5
20170430,1420345,672296,14,8,131,1137,0,0,5
20170430,1094584,672296,14,9,131,1140,227,2,5
20170430,1426215,672296,14,10,131,1133,13,1,5
20170430,1037663,672296,14,11,131,1198,10,2,5
20170430,1406203,672296,14,12,131,1111,13,2,5
20170430,1151364,672296,14,13,131,1121,177,2,5
20170430,1417693,672296,14,14,126,1117,20,1,5
20170430,998433,672295,10,1,132,1159,15,3,5
20170430,1031285,672295,10,2,129,1179,20,6,5
20170430,1232865,672295,10,3,127,1116,16,3,5
20170430,1022981,672295,10,4,133,1096,198,11,5
20170430,1154909,672295,10,5,129,1084,188,3,5
20170430,1030753,672295,10,6,128,1132,6,7,5
20170430,1018558,672295,10,7,135,1145,198,8,5
20170430,1343521,672295,10,8,130,1121,24,3,5
20170430,1008761,672295,10,9,131,1146,85,10,5
20170430,1053584,672295,10,10,123,1111,24,5,5
20170501,892038,672746,12,1,120,1528,35,15,6
20170501,792470,672746,12,2,124,2956,116,57,6
20170501,795375,672746,12,3,123,2988,19,71,6
20170501,896055,672746,12,4,123,1533,84,15,6
20170501,836580,672746,12,5,133,2218,157,40,6
20170501,859687,672746,12,6,122,1884,6,24,6
20170501,902222,672746,12,7,120,1529,115,7,6
20170501,881361,672746,12,8,112,1497,60,35,6
20170501,1170353,672746,12,9,121,1516,74,9,6
20170501,892014,672746,12,10,126,1464,313,6,6
20170501,857165,672746,12,11,133,2245,282,25,6
20170501,866533,672746,12,12,122,1921,94,35,6
20170501,923906,672742,8,1,128,1141,24,14,4
20170501,1004629,672742,8,2,133,1150,14,8,4
20170501,964507,672742,8,3,131,1099,235,4,4
20170501,987828,672742,8,4,134,1129,114,13,4
20170501,1048211,672742,8,5,119,1078,14,12,4
20170501,1028238,672742,8,6,127,1181,243,4,4
20170501,964894,672742,8,7,125,1160,19,9,4
20170501,1025078,672742,8,8,128,1094,15,14,4
20170501,891385,672744,5,1,135,1541,7,13,5
20170501,758627,672744,5,2,129,3338,19,100,5
20170501,863643,672744,5,3,120,1845,9,43,5
20170501,878847,672744,5,4,132,1471,75,21,5
20170501,889982,672744,5,5,132,1500,9,19,5
20170501,1371812,672743,4,1,134,802,21,1,4
20170501,1293847,672743,4,2,123,761,0,0,4
20170501,1441839,672743,4,3,123,732,0,0,4
20170501,1419100,672743,4,4,116,756,0,0,4
20170501,888838,672741,4,1,126,1519,16,4,4
20170501,429475,672741,4,2,130,1829,1,18,4
20170501,842089,672741,4,3,121,2211,19,34,4
20170501,709774,672741,4,4,129,4108,232,68,4
20170501,429024,672747,7,1,128,2545,126,41,6
20170501,1073068,672747,7,2,128,1508,42,6,6
20170501,838264,672747,7,3,129,2577,20,37,6
20170501,792838,672747,7,4,119,2970,20,43,6
20170501,792711,672747,7,5,119,2917,39,49,6
20170501,850907,672747,7,6,127,1887,10,4,6
20170501,901696,672747,7,7,121,1496,18,10,6
20170501,1050846,672745,7,1,126,1095,19,4,5
20170501,1035504,672745,7,2,126,1097,189,4,5
20170501,1009298,672745,7,3,121,1172,12,10,5
20170501,998541,672745,7,4,126,1143,201,7,5
20170501,1228585,672745,7,5,119,1118,103,5,5
20170501,1019951,672745,7,6,126,1129,138,3,5
20170501,983077,672745,7,7,123,1129,33,6,5
20170501,1443016,672754,10,1,123,760,0,0,6
20170501,1419102,672754,10,2,123,740,12,1,6
20170501,1371804,672754,10,3,128,766,0,0,6
20170501,1384739,672754,10,4,128,778,0,0,6
20170501,1371883,672754,10,5,128,787,0,0,6
20170501,1428791,672754,10,6,128,795,12,1,6
20170501,1428794,672754,10,7,128,814,12,1,6
20170501,1417682,672754,10,8,128,769,20,1,6
20170501,1443020,672754,10,9,125,706,0,0,6
20170501,1443018,672754,10,10,128,734,0,0,6
20170501,1384722,674934,9,1,128,831,0,0,6
20170501,1371811,674934,9,2,128,753,16,2,6
20170501,1293775,674934,9,3,128,826,0,0,6
20170501,1443021,674934,9,4,123,809,0,0,6
20170501,1422984,674934,9,5,123,799,17,1,6
20170501,1384727,674934,9,6,128,766,21,1,6
20170501,1428790,674934,9,7,128,730,12,1,6
20170501,1428795,674934,9,8,128,798,12,1,6
20170501,1428789,674934,9,9,123,821,11,1,6
20170501,998398,672752,8,1,133,1148,19,5,5
20170501,1012440,672752,8,2,119,1161,14,4,5
20170501,997245,672752,8,3,127,1136,4,10,5
20170501,964907,672752,8,4,120,1093,96,4,5
20170501,1031286,672752,8,5,118,1130,7,12,5
20170501,964820,672752,8,6,122,1172,9,11,5
20170501,1040242,672752,8,7,114,1136,229,5,5
20170501,998297,672752,8,8,120,1105,229,6,5
20170501,894912,672750,15,1,125,1450,5,13,5
20170501,894593,672750,15,2,123,1486,116,28,5
20170501,859267,672750,15,3,128,1868,12,36,5
20170501,739022,672750,15,4,120,3678,27,80,5
20170501,880734,672750,15,5,133,1861,4,20,5
20170501,902003,672750,15,6,123,1482,20,13,5
20170501,749315,672750,15,7,129,3324,24,61,5
20170501,867747,672750,15,8,129,2212,12,27,5
20170501,836435,672750,15,9,129,2271,6,31,5
20170501,707045,672750,15,10,127,4104,214,69,5
20170501,862814,672750,15,11,122,1830,142,22,5
20170501,880068,672750,15,12,130,1857,14,12,5
20170501,818638,672750,15,13,132,2559,20,46,5
20170501,898220,672750,15,14,130,1480,12,7,5
20170501,897690,672750,15,15,132,1507,30,15,5
